year,date,tile,flood_type,flood_type_label,flooded_pixel_count,min_latitude,max_latitude,min_longitude,max_longitude
2015,2015-12-22,h21v08,1,unusual,3802,0.013541667,9.753125,30.117708,39.901043
2015,2015-12-23,h20v08,0,recurring,2527,0.38020834,9.128125,20.001041,29.386457
2015,2015-12-23,h20v08,1,unusual,1523,0.49895832,9.982291,20.001041,29.990625
2015,2015-12-23,h21v08,0,recurring,2804,0.051041666,9.757292,30.190624,39.91354
2015,2015-12-23,h21v08,1,unusual,2277,0.48645833,9.736459,30.019793,39.901043
2015,2015-12-24,h20v08,0,recurring,1349,1.1135417,8.969791,20.001041,29.376041
2015,2015-12-24,h20v08,1,unusual,622,0.7114583,9.846875,20.001041,29.957293
2015,2015-12-24,h21v08,0,recurring,5038,0.015625,9.757292,30.190624,39.915627
2015,2015-12-24,h21v08,1,unusual,2111,0.042708334,9.753125,30.163542,39.901043
2015,2015-12-25,h20v08,0,recurring,4904,0.38020834,9.169791,20.001041,29.973959
2015,2015-12-25,h20v08,1,unusual,1933,0.484375,9.788542,20.015625,29.996876
2015,2015-12-25,h21v08,0,recurring,3353,0.023958333,9.751041,30.128124,39.871876
2015,2015-12-25,h21v08,1,unusual,2037,0.0010416667,9.753125,30.136457,39.919792
2015,2015-12-26,h20v08,0,recurring,2137,0.25520834,8.967709,20.005209,29.365625
2015,2015-12-26,h20v08,1,unusual,534,0.25729167,9.246875,20.015625,29.928125
2015,2015-12-26,h21v08,0,recurring,3200,0.023958333,9.759375,30.128124,39.871876
2015,2015-12-26,h21v08,1,unusual,2456,0.065625,9.753125,30.171875,39.994793
2015,2015-12-27,h20v08,0,recurring,3947,0.25520834,9.451041,20.048958,29.980207
2015,2015-12-27,h20v08,1,unusual,1700,0.084375,9.317708,20.053125,29.998959
2015,2015-12-27,h21v08,0,recurring,4540,0.019791666,9.840625,30.073957,38.953125
2015,2015-12-27,h21v08,1,unusual,7666,0.009375,9.746875,30.001041,39.959373
2015,2015-12-28,h20v08,0,recurring,2377,0.32395834,8.973958,20.005209,29.371876
2015,2015-12-28,h20v08,1,unusual,1086,0.13645834,9.328125,20.001041,29.928125
2015,2015-12-28,h21v08,0,recurring,2456,0.221875,9.736459,30.217709,39.83646
2015,2015-12-28,h21v08,1,unusual,4322,0.590625,9.723958,30.163542,39.978127
2015,2015-12-29,h20v08,0,recurring,688,0.54895836,8.973958,20.036459,29.376041
2015,2015-12-29,h20v08,1,unusual,969,0.73854166,9.678125,20.051043,29.996876
2015,2015-12-29,h21v08,0,recurring,5348,0.051041666,9.757292,30.161459,39.91354
2015,2015-12-29,h21v08,1,unusual,8169,0.31770834,9.753125,30.078125,38.93021
2015,2015-12-30,h20v08,0,recurring,2563,0.44895834,9.194792,20.001041,29.365625
2015,2015-12-30,h20v08,1,unusual,1647,0.571875,9.788542,20.001041,29.994791
2015,2015-12-30,h21v08,0,recurring,2956,0.040625,9.707292,30.161459,39.91354
2015,2015-12-30,h21v08,1,unusual,4091,0.07604167,9.669791,30.028126,38.053123
2015,2015-12-31,h20v08,0,recurring,692,1.5072917,9.194792,20.001041,29.365625
2015,2015-12-31,h20v08,1,unusual,471,1.8489584,9.661458,20.001041,29.994791
2015,2015-12-31,h21v08,0,recurring,5880,0.015625,9.757292,30.161459,39.91354
2015,2015-12-31,h21v08,1,unusual,7834,0.013541667,9.753125,30.107292,39.853127
2016,2016-01-01,h20v08,0,recurring,3326,0.453125,9.071875,20.001041,29.973959
2016,2016-01-01,h20v08,1,unusual,1282,0.690625,9.855208,20.001041,29.998959
2016,2016-01-01,h21v08,0,recurring,4930,0.017708333,9.757292,30.119791,39.909374
2016,2016-01-01,h21v08,1,unusual,9856,0.0010416667,9.751041,30.001041,39.853127
2016,2016-01-02,h20v08,0,recurring,1242,0.5572917,8.955209,20.001041,29.963541
2016,2016-01-02,h20v08,1,unusual,498,1.2177083,9.751041,20.001041,29.976042
2016,2016-01-02,h21v08,0,recurring,5950,0.040625,9.759375,30.173958,39.915627
2016,2016-01-02,h21v08,1,unusual,5516,0.0010416667,9.753125,30.069792,39.911457
2016,2016-01-03,h20v08,0,recurring,4039,0.54479164,9.130208,20.001041,29.982292
2016,2016-01-03,h20v08,1,unusual,1724,0.34479168,9.782291,20.001041,29.998959
2016,2016-01-03,h21v08,0,recurring,7069,0.003125,9.759375,30.088541,39.91354
2016,2016-01-03,h21v08,1,unusual,7504,0.0010416667,9.753125,30.001041,39.826042
2016,2016-01-04,h20v08,0,recurring,2144,0.38020834,9.048959,20.001041,29.353125
2016,2016-01-04,h20v08,1,unusual,759,0.34479168,9.307292,20.001041,29.678125
2016,2016-01-04,h21v08,0,recurring,3426,0.040625,9.759375,30.173958,39.915627
2016,2016-01-04,h21v08,1,unusual,2761,0.046875,9.753125,30.163542,39.99896
2016,2016-01-05,h20v08,0,recurring,1940,0.38020834,9.130208,20.044792,29.973959
2016,2016-01-05,h20v08,1,unusual,974,0.16354166,9.784375,20.517708,29.998959
2016,2016-01-05,h21v08,0,recurring,5425,0.003125,9.942708,30.078125,39.911457
2016,2016-01-05,h21v08,1,unusual,5099,0.0052083335,9.944792,30.001041,39.848957
2016,2016-01-07,h20v08,0,recurring,1096,0.5385417,9.048959,20.003124,29.973959
2016,2016-01-07,h20v08,1,unusual,701,1.9260417,9.961458,20.030209,29.992708
2016,2016-01-07,h21v08,0,recurring,5004,0.040625,9.761458,30.173958,39.915627
2016,2016-01-07,h21v08,1,unusual,5141,0.090625,9.817708,30.005209,39.901043
2016,2016-01-08,h20v08,0,recurring,3424,0.078125,9.140625,20.001041,29.982292
2016,2016-01-08,h20v08,1,unusual,1991,0.092708334,9.998959,20.001041,29.996876
2016,2016-01-08,h21v08,0,recurring,3406,0.015625,9.759375,30.161459,39.911457
2016,2016-01-08,h21v08,1,unusual,5599,0.071875,9.817708,30.001041,39.21771
2016,2016-01-09,h20v08,0,recurring,2271,0.8177083,9.046875,20.001041,29.982292
2016,2016-01-09,h20v08,1,unusual,1530,0.94895834,9.963542,20.001041,29.996876
2016,2016-01-09,h21v08,0,recurring,4604,0.015625,9.759375,30.161459,39.915627
2016,2016-01-09,h21v08,1,unusual,8644,0.071875,9.805208,30.007292,39.03854
2016,2016-01-10,h20v08,0,recurring,2255,0.08229167,9.140625,20.001041,29.976042
2016,2016-01-10,h20v08,1,unusual,1258,0.092708334,9.961458,20.001041,29.996876
2016,2016-01-10,h21v08,0,recurring,3666,0.33645833,9.757292,30.161459,39.86354
2016,2016-01-10,h21v08,1,unusual,8788,0.55104166,9.753125,30.007292,38.071877
2016,2016-01-11,h20v08,0,recurring,777,0.95729166,8.946875,20.001041,29.365625
2016,2016-01-11,h20v08,1,unusual,265,1.0010417,9.219791,20.001041,29.976042
2016,2016-01-11,h21v08,0,recurring,2822,0.51979166,9.761458,30.173958,39.915627
2016,2016-01-11,h21v08,1,unusual,2239,0.55104166,9.753125,30.007292,39.90521
2016,2016-01-12,h20v08,0,recurring,423,0.95729166,9.138541,20.048958,29.976042
2016,2016-01-12,h20v08,1,unusual,610,1.0927083,9.782291,22.461458,29.996876
2016,2016-01-12,h21v08,0,recurring,4519,0.24270834,9.761458,30.161459,38.953125
2016,2016-01-12,h21v08,1,unusual,5076,0.55104166,9.828125,30.026041,38.87396
2016,2016-01-13,h20v08,0,recurring,1170,0.14479166,9.048959,20.001041,29.365625
2016,2016-01-13,h20v08,1,unusual,398,0.092708334,9.759375,20.015625,29.807291
2016,2016-01-13,h21v08,0,recurring,2005,0.24270834,9.753125,30.173958,38.953125
2016,2016-01-13,h21v08,1,unusual,1355,0.55104166,9.842709,30.055208,39.721874
2016,2016-01-14,h20v08,0,recurring,515,1.028125,9.048959,21.151041,29.973959
2016,2016-01-14,h20v08,1,unusual,395,1.0927083,9.763541,20.380209,29.976042
2016,2016-01-14,h21v08,0,recurring,3421,0.24270834,9.755208,30.161459,38.826042
2016,2016-01-14,h21v08,1,unusual,5003,0.34479168,9.842709,30.055208,39.48021
2016,2016-01-15,h20v08,0,recurring,1270,0.14479166,9.046875,20.001041,29.371876
2016,2016-01-15,h20v08,1,unusual,561,0.13854167,9.763541,20.015625,29.986458
2016,2016-01-15,h21v08,0,recurring,975,0.521875,9.698958,30.169792,38.71146
2016,2016-01-15,h21v08,1,unusual,1960,0.5572917,9.842709,30.013542,39.41771
2016,2016-01-16,h20v08,0,recurring,386,0.95729166,9.044791,20.005209,29.371876
2016,2016-01-16,h20v08,1,unusual,182,1.8989583,9.388541,20.003124,29.986458
2016,2016-01-16,h21v08,0,recurring,2230,0.23229167,9.755208,30.169792,39.909374
2016,2016-01-16,h21v08,1,unusual,5225,0.25520834,9.888541,30.128124,39.963543
2016,2016-01-17,h20v08,0,recurring,2583,0.95729166,9.140625,20.005209,29.396875
2016,2016-01-17,h20v08,1,unusual,1083,1.365625,9.784375,20.003124,29.994791
2016,2016-01-17,h21v08,0,recurring,1571,0.096875,9.576041,30.161459,38.861458
2016,2016-01-17,h21v08,1,unusual,7073,0.25104168,9.842709,30.013542,37.80104
2016,2016-01-18,h20v08,0,recurring,89,0.9010417,8.792708,20.001041,29.353125
2016,2016-01-18,h20v08,1,unusual,11,1.5010417,9.744792,20.044792,29.673958
2016,2016-01-18,h21v08,0,recurring,2473,0.096875,9.757292,30.284374,39.915627
2016,2016-01-18,h21v08,1,unusual,7311,0.33645833,9.780209,30.230207,39.91771
2016,2016-01-19,h20v08,0,recurring,1708,1.6677083,9.140625,20.011457,29.388542
2016,2016-01-19,h20v08,1,unusual,886,3.5739584,9.255208,21.655209,29.682291
2016,2016-01-19,h21v08,0,recurring,2027,0.171875,9.757292,30.178125,39.915627
2016,2016-01-19,h21v08,1,unusual,3881,0.55104166,9.842709,30.059376,39.317707
2016,2016-01-20,h20v08,0,recurring,171,1.290625,8.963542,20.001041,29.365625
2016,2016-01-20,h20v08,1,unusual,30,2.165625,9.236459,20.069792,28.207293
2016,2016-01-20,h21v08,0,recurring,661,2.8614583,9.757292,30.453125,39.915627
2016,2016-01-20,h21v08,1,unusual,433,5.2927084,9.601042,30.776041,38.963543
2016,2016-01-21,h20v08,0,recurring,607,0.76979166,9.078125,20.067709,29.378124
2016,2016-01-21,h20v08,1,unusual,282,1.678125,9.815625,20.136457,29.978125
2016,2016-01-21,h21v08,0,recurring,1814,2.1885417,9.759375,30.219791,39.91354
2016,2016-01-21,h21v08,1,unusual,1006,2.8072917,9.753125,30.165625,39.903126
2016,2016-01-22,h20v08,0,recurring,1458,1.0322917,9.048959,20.001041,29.378124
2016,2016-01-22,h20v08,1,unusual,577,1.1260417,9.819792,20.001041,29.984375
2016,2016-01-22,h21v08,0,recurring,1167,0.565625,9.576041,30.161459,39.911457
2016,2016-01-22,h21v08,1,unusual,752,1.3510417,9.653125,30.130209,39.903126
2016,2016-01-23,h20v08,0,recurring,440,1.546875,9.048959,20.001041,29.953125
2016,2016-01-23,h20v08,1,unusual,553,1.8822917,9.903125,20.023958,29.994791
2016,2016-01-23,h21v08,0,recurring,4169,0.040625,9.892709,30.161459,39.91354
2016,2016-01-23,h21v08,1,unusual,3697,0.046875,9.753125,30.013542,39.901043
2016,2016-01-24,h20v08,0,recurring,1657,1.0072917,9.046875,20.001041,29.386457
2016,2016-01-24,h20v08,1,unusual,875,1.2052083,9.936459,20.001041,29.994791
2016,2016-01-24,h21v08,0,recurring,2198,0.013541667,9.740625,30.161459,39.911457
2016,2016-01-24,h21v08,1,unusual,1930,0.040625,9.703125,30.013542,38.932293
2016,2016-01-25,h20v08,0,recurring,466,0.96979165,8.957292,20.001041,29.340626
2016,2016-01-25,h20v08,1,unusual,164,1.8927083,9.932292,20.001041,29.984375
2016,2016-01-25,h21v08,0,recurring,4102,0.013541667,9.757292,30.173958,39.915627
2016,2016-01-25,h21v08,1,unusual,1510,0.0010416667,9.746875,30.165625,39.91771
2016,2016-01-26,h20v08,0,recurring,1746,0.96979165,9.140625,20.001041,29.392708
2016,2016-01-26,h20v08,1,unusual,854,1.8885417,9.932292,20.001041,29.994791
2016,2016-01-26,h21v08,0,recurring,3443,0.013541667,9.740625,30.121876,39.91354
2016,2016-01-26,h21v08,1,unusual,1430,0.028125,9.840625,30.059376,39.901043
2016,2016-01-27,h20v08,0,recurring,449,0.9010417,8.955209,20.001041,29.340626
2016,2016-01-27,h20v08,1,unusual,72,1.1260417,9.253125,20.001041,28.755209
2016,2016-01-27,h21v08,0,recurring,3458,0.013541667,9.748959,30.121876,39.91354
2016,2016-01-27,h21v08,1,unusual,711,0.028125,9.742708,31.946875,39.901043
2016,2016-01-28,h20v08,0,recurring,1634,1.515625,9.140625,20.001041,29.973959
2016,2016-01-28,h20v08,1,unusual,764,1.5197917,9.932292,20.001041,29.994791
2016,2016-01-28,h21v08,0,recurring,5168,0.003125,9.740625,30.121876,39.86354
2016,2016-01-28,h21v08,1,unusual,2511,0.003125,9.832292,30.059376,39.13646
2016,2016-01-29,h20v08,0,recurring,659,0.6302083,8.973958,20.007292,29.388542
2016,2016-01-29,h20v08,1,unusual,316,0.471875,9.819792,20.001041,29.986458
2016,2016-01-29,h21v08,0,recurring,3202,0.019791666,9.740625,30.132292,39.86354
2016,2016-01-29,h21v08,1,unusual,1100,0.003125,9.832292,30.065624,39.611458
2016,2016-01-30,h20v08,0,recurring,493,0.57604164,9.026042,20.082293,29.973959
2016,2016-01-30,h20v08,1,unusual,610,1.953125,9.934375,20.136457,29.986458
2016,2016-01-31,h20v08,0,recurring,2337,0.036458332,9.026042,20.001041,29.976042
2016,2016-01-31,h20v08,1,unusual,1120,0.015625,9.934375,20.001041,29.986458
2016,2016-01-31,h21v08,0,recurring,3062,0.044791665,9.542708,30.161459,38.86771
2016,2016-01-31,h21v08,1,unusual,3342,0.0010416667,9.840625,30.015625,39.919792
2016,2016-02-01,h20v08,0,recurring,581,0.57604164,8.973958,20.003124,29.976042
2016,2016-02-01,h20v08,1,unusual,466,1.690625,9.932292,20.001041,29.976042
2016,2016-02-01,h21v08,0,recurring,4402,0.0010416667,9.740625,30.169792,38.951042
2016,2016-02-01,h21v08,1,unusual,5695,0.026041666,9.826041,30.065624,39.880207
2016,2016-02-02,h20v08,0,recurring,2894,0.026041666,9.140625,20.001041,29.976042
2016,2016-02-02,h20v08,1,unusual,1722,0.036458332,9.934375,20.001041,29.994791
2016,2016-02-02,h21v08,0,recurring,3923,0.0010416667,9.717709,30.169792,38.88646
2016,2016-02-02,h21v08,1,unusual,3519,0.013541667,9.828125,30.063541,38.76979
2016,2016-02-03,h20v08,0,recurring,1102,0.53020835,8.965625,20.001041,29.401041
2016,2016-02-03,h20v08,1,unusual,383,0.08645833,9.932292,20.001041,29.976042
2016,2016-02-03,h21v08,0,recurring,4861,0.0010416667,9.759375,30.173958,39.911457
2016,2016-02-03,h21v08,1,unusual,2055,0.036458332,9.823958,30.063541,38.771873
2016,2016-02-04,h20v08,0,recurring,2881,0.026041666,9.140625,20.001041,29.976042
2016,2016-02-04,h20v08,1,unusual,1846,0.038541667,9.821875,20.001041,29.996876
2016,2016-02-04,h21v08,0,recurring,5832,0.013541667,9.759375,30.073957,39.91354
2016,2016-02-04,h21v08,1,unusual,3561,0.028125,9.832292,30.059376,38.771873
2016,2016-02-05,h20v08,0,recurring,1640,0.39270833,8.982291,20.001041,29.396875
2016,2016-02-05,h20v08,1,unusual,615,0.103125,9.815625,20.001041,29.984375
2016,2016-02-05,h21v08,0,recurring,4189,0.0010416667,9.759375,30.173958,39.915627
2016,2016-02-05,h21v08,1,unusual,1292,0.013541667,9.832292,30.059376,39.89896
2016,2016-02-06,h20v08,0,recurring,1174,0.39270833,9.140625,20.163542,29.973959
2016,2016-02-06,h20v08,1,unusual,988,0.103125,9.821875,20.930208,29.996876
2016,2016-02-06,h21v08,0,recurring,6602,0.040625,9.759375,30.169792,39.911457
2016,2016-02-06,h21v08,1,unusual,3965,0.0072916667,9.944792,30.028126,39.869793
2016,2016-02-07,h20v08,0,recurring,813,0.303125,8.973958,20.009375,29.973959
2016,2016-02-07,h20v08,1,unusual,502,0.140625,9.803125,20.101042,29.976042
2016,2016-02-07,h21v08,0,recurring,3165,0.046875,9.715625,30.169792,39.911457
2016,2016-02-07,h21v08,1,unusual,1206,0.19270833,9.830209,30.028126,39.869793
2016,2016-02-08,h20v08,0,recurring,198,1.5322917,8.969791,20.255209,29.976042
2016,2016-02-08,h20v08,1,unusual,333,2.096875,9.857291,22.536459,29.782291
2016,2016-02-08,h21v08,0,recurring,4847,0.051041666,9.759375,30.169792,39.91354
2016,2016-02-08,h21v08,1,unusual,2588,0.14895834,9.936459,30.090626,39.84271
2016,2016-02-09,h20v08,0,recurring,530,0.055208333,8.973958,20.792707,29.973959
2016,2016-02-09,h20v08,1,unusual,630,0.08020833,9.859375,22.665625,29.976042
2016,2016-02-09,h21v08,0,recurring,2719,0.051041666,9.707292,30.169792,39.91354
2016,2016-02-09,h21v08,1,unusual,1808,0.003125,9.940625,30.088541,39.278126
2016,2016-02-10,h20v08,0,recurring,210,0.96770835,8.969791,20.236458,29.378124
2016,2016-02-10,h20v08,1,unusual,354,8.248959,9.838542,28.142708,29.988543
2016,2016-02-10,h21v08,0,recurring,3807,0.053125,9.757292,30.169792,39.91354
2016,2016-02-10,h21v08,1,unusual,2512,0.003125,9.938541,30.088541,39.901043
2016,2016-02-11,h20v08,0,recurring,787,0.032291666,9.140625,20.236458,29.976042
2016,2016-02-11,h20v08,1,unusual,734,0.036458332,9.934375,24.036459,29.996876
2016,2016-02-11,h21v08,0,recurring,3839,0.003125,9.746875,30.169792,39.859375
2016,2016-02-11,h21v08,1,unusual,3604,0.003125,9.934375,30.063541,38.771873
2016,2016-02-12,h20v08,0,recurring,348,0.54270834,8.965625,20.009375,29.365625
2016,2016-02-12,h20v08,1,unusual,125,0.590625,9.415625,20.448957,29.890625
2016,2016-02-12,h21v08,0,recurring,3533,0.013541667,9.746875,30.173958,39.91354
2016,2016-02-12,h21v08,1,unusual,1710,0.028125,9.734375,30.090626,39.861458
2016,2016-02-13,h20v08,0,recurring,744,0.54270834,9.140625,21.148958,29.976042
2016,2016-02-13,h20v08,1,unusual,552,0.590625,9.838542,21.803125,29.996876
2016,2016-02-13,h21v08,0,recurring,5089,0.013541667,9.740625,30.073957,39.91354
2016,2016-02-13,h21v08,1,unusual,3641,0.028125,9.826041,30.076042,38.771873
2016,2016-02-14,h20v08,0,recurring,677,0.54270834,8.969791,20.036459,29.388542
2016,2016-02-14,h20v08,1,unusual,200,0.08645833,9.367708,20.101042,29.965626
2016,2016-02-14,h21v08,0,recurring,2797,0.040625,9.698958,30.169792,39.91354
2016,2016-02-14,h21v08,1,unusual,1372,0.196875,9.582292,30.055208,38.771873
2016,2016-02-15,h20v08,0,recurring,490,0.746875,9.073958,20.163542,29.976042
2016,2016-02-15,h20v08,1,unusual,294,0.553125,9.748959,23.021875,29.986458
2016,2016-02-15,h21v08,0,recurring,4857,0.009375,9.751041,30.169792,39.911457
2016,2016-02-15,h21v08,1,unusual,3180,0.028125,9.823958,30.051043,38.16354
2016,2016-02-16,h20v08,0,recurring,811,0.08020833,9.073958,20.001041,29.407291
2016,2016-02-16,h20v08,1,unusual,421,0.08645833,9.896875,20.378124,29.986458
2016,2016-02-16,h21v08,0,recurring,2553,0.0052083335,9.711458,30.169792,39.911457
2016,2016-02-16,h21v08,1,unusual,1865,0.0010416667,9.823958,30.046875,38.044792
2016,2016-02-17,h20v08,0,recurring,233,1.7614583,9.073958,20.030209,29.382292
2016,2016-02-17,h20v08,1,unusual,54,1.940625,9.198958,20.278126,29.890625
2016,2016-02-17,h21v08,0,recurring,4309,0.0052083335,9.755208,30.128124,39.91354
2016,2016-02-17,h21v08,1,unusual,1742,0.0010416667,9.742708,30.161459,38.109375
2016,2016-02-18,h20v08,0,recurring,368,0.036458332,8.973958,20.061459,29.371876
2016,2016-02-18,h20v08,1,unusual,116,0.928125,9.198958,20.278126,29.528126
2016,2016-02-18,h21v08,0,recurring,2706,0.0010416667,9.513541,30.128124,39.84271
2016,2016-02-18,h21v08,1,unusual,1055,0.0010416667,9.513541,30.161459,38.107292
2016,2016-02-19,h20v08,0,recurring,84,1.840625,8.796875,20.115625,29.351042
2016,2016-02-19,h20v08,1,unusual,3,1.953125,4.311458,20.278126,21.319792
2016,2016-02-19,h21v08,0,recurring,2991,0.013541667,9.511458,30.128124,39.869793
2016,2016-02-19,h21v08,1,unusual,828,0.015625,9.498959,30.171875,38.107292
2016,2016-02-20,h20v08,0,recurring,77,1.6822916,8.957292,21.319792,29.371876
2016,2016-02-20,h20v08,1,unusual,16,2.859375,9.198958,26.778126,29.515625
2016,2016-02-20,h21v08,0,recurring,1059,0.003125,9.492708,30.238543,38.107292
2016,2016-02-20,h21v08,1,unusual,426,0.046875,9.486459,30.273958,38.03854
2016,2016-02-21,h20v08,0,recurring,3,4.2697916,4.2760415,21.359375,21.392708
2016,2016-02-21,h21v08,0,recurring,723,0.055208333,9.740625,36.034374,39.86354
2016,2016-02-21,h21v08,1,unusual,62,0.25520834,9.703125,34.794792,38.03854
2016,2016-02-22,h21v08,0,recurring,571,0.051041666,9.701041,31.259375,38.53854
2016,2016-02-22,h21v08,1,unusual,26,0.25520834,9.703125,36.036457,37.630207
2016,2016-02-23,h21v08,0,recurring,122,5.9489584,9.463542,37.173958,38.53854
2016,2016-02-23,h21v08,1,unusual,3,6.0052085,9.486459,37.15521,37.630207
2016,2016-02-24,h20v08,0,recurring,1,8.944792,8.944792,28.588541,28.588541
2016,2016-02-24,h21v08,0,recurring,126,1.3135417,9.465625,31.251041,37.69479
2016,2016-02-24,h21v08,1,unusual,31,1.290625,9.486459,31.526041,37.15521
2016,2016-02-25,h20v08,0,recurring,12,8.698958,8.953125,28.588541,29.353125
2016,2016-02-25,h21v08,0,recurring,18,0.061458334,2.8927083,30.605207,33.728127
2016,2016-02-25,h21v08,1,unusual,54,1.290625,7.846875,30.167707,33.576042
2016,2016-02-26,h20v08,0,recurring,27,8.692708,8.955209,28.586458,29.353125
2016,2016-02-26,h20v08,1,unusual,1,8.784375,8.784375,29.351042,29.351042
2016,2016-02-26,h21v08,0,recurring,732,0.061458334,9.373959,30.398958,36.423958
2016,2016-02-26,h21v08,1,unusual,307,0.23854166,9.426042,30.167707,36.303123
2016,2016-02-27,h20v08,0,recurring,55,8.657291,8.957292,28.586458,29.363543
2016,2016-02-27,h20v08,1,unusual,11,8.521875,8.659375,29.315624,29.517708
2016,2016-02-27,h21v08,0,recurring,553,0.003125,9.373959,30.173958,36.37396
2016,2016-02-27,h21v08,1,unusual,275,0.140625,9.426042,30.165625,36.36354
2016,2016-02-28,h20v08,0,recurring,4,2.159375,2.1739583,21.780209,21.828125
2016,2016-02-28,h21v08,0,recurring,499,0.003125,9.711458,32.528126,39.86354
2016,2016-02-28,h21v08,1,unusual,338,0.47604167,9.742708,33.490623,38.107292
2016,2016-02-29,h20v08,0,recurring,5,2.165625,8.944792,21.780209,29.344791
2016,2016-02-29,h21v08,0,recurring,1339,0.003125,9.711458,30.169792,39.909374
2016,2016-02-29,h21v08,1,unusual,687,0.048958335,9.563541,30.159374,39.786457
2016,2016-03-01,h20v08,0,recurring,7,1.9302083,8.944792,21.780209,29.348959
2016,2016-03-01,h20v08,1,unusual,1,5.8697915,5.8697915,26.901041,26.901041
2016,2016-03-01,h21v08,0,recurring,1684,0.071875,9.732291,30.171875,39.911457
2016,2016-03-01,h21v08,1,unusual,508,0.19895834,9.707292,30.161459,39.878124
2016,2016-03-02,h20v08,0,recurring,7,8.701041,8.967709,28.586458,29.348959
2016,2016-03-02,h21v08,0,recurring,1850,0.08229167,9.732291,30.169792,39.911457
2016,2016-03-02,h21v08,1,unusual,715,0.046875,9.555208,30.161459,39.89479
2016,2016-03-03,h20v08,0,recurring,20,0.571875,8.953125,22.846874,29.348959
2016,2016-03-03,h20v08,1,unusual,4,1.453125,3.459375,21.105207,24.886457
2016,2016-03-03,h21v08,0,recurring,1043,0.278125,9.513541,30.171875,39.911457
2016,2016-03-03,h21v08,1,unusual,418,0.24479167,9.519792,30.163542,39.88646
2016,2016-03-04,h20v08,0,recurring,37,1.1197916,8.953125,20.115625,29.342709
2016,2016-03-04,h20v08,1,unusual,17,2.028125,8.403125,21.076042,29.969791
2016,2016-03-04,h21v08,0,recurring,1926,0.057291668,9.755208,30.171875,39.91354
2016,2016-03-04,h21v08,1,unusual,939,0.103125,9.728125,30.063541,39.861458
2016,2016-03-05,h20v08,0,recurring,36,1.1197916,8.798959,20.115625,29.342709
2016,2016-03-05,h20v08,1,unusual,16,2.028125,8.403125,21.076042,29.694792
2016,2016-03-05,h21v08,0,recurring,2506,0.0010416667,9.738542,30.171875,39.87396
2016,2016-03-05,h21v08,1,unusual,924,0.003125,9.515625,30.161459,39.142708
2016,2016-03-06,h20v08,0,recurring,1,1.9864583,1.9864583,22.726042,22.726042
2016,2016-03-06,h21v08,0,recurring,3645,0.0010416667,9.738542,30.171875,39.91354
2016,2016-03-06,h21v08,1,unusual,1048,0.003125,9.744792,30.163542,39.90729
2016,2016-03-07,h20v08,1,unusual,2,8.526042,8.526042,29.511457,29.513542
2016,2016-03-07,h21v08,0,recurring,3055,0.003125,9.721875,30.171875,39.080208
2016,2016-03-07,h21v08,1,unusual,728,0.003125,9.490625,30.161459,39.078125
2016,2016-03-08,h20v08,0,recurring,9,8.786458,8.955209,28.586458,29.348959
2016,2016-03-08,h21v08,0,recurring,1542,0.040625,9.686459,31.571875,39.91354
2016,2016-03-08,h21v08,1,unusual,202,0.065625,9.494792,30.413542,39.84271
2016,2016-03-09,h20v08,0,recurring,67,8.642709,8.969791,28.582293,29.371876
2016,2016-03-09,h20v08,1,unusual,2,8.661458,8.965625,28.596874,29.388542
2016,2016-03-09,h21v08,0,recurring,981,0.521875,9.738542,30.171875,39.911457
2016,2016-03-09,h21v08,1,unusual,134,0.6614583,9.836458,30.169792,39.611458
2016,2016-03-10,h20v08,0,recurring,86,0.85520834,8.969791,20.051043,29.371876
2016,2016-03-10,h20v08,1,unusual,6,0.071875,8.969791,20.057291,29.365625
2016,2016-03-10,h21v08,0,recurring,766,0.5260417,9.519792,30.171875,39.91354
2016,2016-03-10,h21v08,1,unusual,174,4.657292,9.519792,30.169792,39.91354
2016,2016-03-12,h20v08,0,recurring,83,0.14270833,8.965625,20.140625,29.365625
2016,2016-03-12,h20v08,1,unusual,7,0.15104167,2.265625,20.411459,24.157291
2016,2016-03-12,h21v08,0,recurring,1626,0.011458334,9.705209,30.169792,39.911457
2016,2016-03-12,h21v08,1,unusual,734,0.0010416667,9.590625,30.140625,38.388542
2016,2016-03-13,h20v08,0,recurring,5,1.9114584,8.794791,20.115625,29.346874
2016,2016-03-13,h20v08,1,unusual,1,1.9135417,1.9135417,20.146875,20.146875
2016,2016-03-13,h21v08,0,recurring,2817,0.011458334,9.705209,30.373959,39.91354
2016,2016-03-13,h21v08,1,unusual,887,0.0010416667,9.632292,30.359375,39.986458
2016,2016-03-14,h20v08,0,recurring,8,0.73229164,2.121875,20.115625,24.436459
2016,2016-03-14,h20v08,1,unusual,2,0.528125,1.9135417,20.146875,24.223959
2016,2016-03-14,h21v08,0,recurring,2064,0.015625,9.492708,30.169792,39.859375
2016,2016-03-14,h21v08,1,unusual,729,0.032291666,9.494792,30.159374,38.25729
2016,2016-03-15,h21v08,0,recurring,3347,0.015625,9.555208,30.398958,39.91354
2016,2016-03-15,h21v08,1,unusual,719,0.030208332,9.555208,30.694792,38.51146
2016,2016-03-16,h20v08,0,recurring,2,0.571875,0.571875,24.788542,24.790625
2016,2016-03-16,h21v08,0,recurring,3480,0.038541667,9.701041,31.355207,39.861458
2016,2016-03-16,h21v08,1,unusual,790,0.0010416667,9.555208,30.284374,39.834373
