admin_level,feature_index,name,pcode,parent_name,parent_pcode,centroid_latitude,centroid_longitude,min_longitude,min_latitude,max_longitude,max_latitude,area_km2,source_file
3,148,Lekuangole,SS030804,Pibor,SS0308,7.114207547371906,32.89026868898038,32.57829024500012,6.848175060000187,33.24181854000017,7.399437007000188,2833.731430977007,ssd_admin3.geojson
3,149,Marow,SS030805,Pibor,SS0308,6.567661398942013,34.11312886299736,33.64587036100005,6.286396770000181,34.447669200000064,6.782978803000162,2247.2977684933976,ssd_admin3.geojson
3,150,Mewun,SS030806,Pibor,SS0308,6.101231062811169,34.72306445768018,34.39707804100004,5.805276436000099,35.021284045000186,6.545789727000056,2530.528685752804,ssd_admin3.geojson
3,151,Pibor,SS030807,Pibor,SS0308,6.679618985114995,33.36510065224917,32.92156188100017,6.142949010000166,33.637807800000076,7.047984882000151,3612.6230694003725,ssd_admin3.geojson
3,152,Verteth,SS030808,Pibor,SS0308,6.159178661051364,33.15861181616676,32.604896881000116,5.750214529000175,33.93966956000014,6.752031030000069,7791.0113544786,ssd_admin3.geojson
3,153,Adongo,SS030901,Pochalla,SS0309,7.159355784939198,33.58849490201931,33.21596486800013,6.949438200000031,34.05949992,7.371696388999965,2680.801721621704,ssd_admin3.geojson
3,154,Akiela,SS030902,Pochalla,SS0309,6.8432080906834605,34.39816261575847,34.241852880000124,6.728435775000094,34.54343414300013,7.0109858510001,508.0452509613715,ssd_admin3.geojson
3,155,Burator,SS030903,Pochalla,SS0309,7.3845817573605235,33.84827448340073,33.6294,7.258598328000119,34.04116058300008,7.583405409000022,949.7235331733233,ssd_admin3.geojson
3,156,Omiela,SS030904,Pochalla,SS0309,7.524991762449318,33.621015711316666,33.461315233,7.318605060000039,33.82572193300018,7.738244534000103,1033.3407092365471,ssd_admin3.geojson
3,157,Pochalla,SS030905,Pochalla,SS0309,6.9008962100027,33.9663542536799,33.52912563600012,6.672016327,34.34880384100012,7.225982189000035,3089.221830754342,ssd_admin3.geojson
3,158,Ajuong,SS031001,Twic East,SS0310,7.110094627836224,31.033582192601497,30.692350388000193,6.857603478000101,31.444727041000135,7.319297440000128,1858.7759765752612,ssd_admin3.geojson
3,159,Kongor,SS031002,Twic East,SS0310,7.180547022783566,31.33370878686868,31.14358992100017,7.091571060000149,31.535091001000183,7.27574211000001,464.65779176486546,ssd_admin3.geojson
3,160,Lith,SS031003,Twic East,SS0310,7.31676665202203,31.458026370430627,31.13144358400018,7.182334079999976,31.72273097800013,7.448753663000048,1180.8855413771619,ssd_admin3.geojson
3,161,Nyuak,SS031004,Twic East,SS0310,7.09109360847255,31.47946548197651,31.14406476100004,6.968586060000177,31.76137655499997,7.253156167999975,1113.201600115865,ssd_admin3.geojson
3,162,Pakeer,SS031005,Twic East,SS0310,6.877338546227852,31.468329937446356,31.13085035800009,6.631059647000029,31.78965010600018,7.100420781000025,1326.3793042394095,ssd_admin3.geojson
3,163,Karam,SS031101,Uror,SS0311,8.23203924755615,31.790635756169056,31.588876079999977,8.12205800999999,31.995458280000094,8.367276388000107,700.4909479769323,ssd_admin3.geojson
3,164,Motot,SS031102,Uror,SS0311,8.240381894513977,32.037675686591115,31.968216972000164,8.102305800000124,32.10818947700017,8.348782641000128,269.7332715393327,ssd_admin3.geojson
3,165,Pathai,SS031103,Uror,SS0311,8.067454363922787,31.741439112613147,31.525636473000077,7.941306330000032,31.9665070800001,8.207067881000171,773.339562425926,ssd_admin3.geojson
3,166,Payai,SS031104,Uror,SS0311,7.452153341525377,32.10221925161255,31.877634960000194,7.047162729000092,32.565991172000054,8.025458938999975,3306.7284335430245,ssd_admin3.geojson
3,167,Pieri,SS031105,Uror,SS0311,7.622744681502494,32.38239134806841,31.956010560000095,7.074336784000025,32.77088204600017,8.126893530000075,4609.147003726656,ssd_admin3.geojson
3,168,Puolchuol,SS031106,Uror,SS0311,8.10736810246481,31.959395808681663,31.904972640000096,8.028518040000051,32.01533244000012,8.201115180000158,118.04288740511684,ssd_admin3.geojson
3,169,Tiam,SS031107,Uror,SS0311,7.382278242240431,31.832449674502957,31.667421860000104,7.019133855000177,32.04698525700013,7.923831210000117,2036.1592525367712,ssd_admin3.geojson
3,170,Uror,SS031108,Uror,SS0311,7.87083808932495,31.823022359530224,31.68634835200004,7.733969910000098,31.90794984000007,7.987167899000099,357.2262520722571,ssd_admin3.geojson
3,171,Abuyong,SS040101,Awerial,SS0401,6.399985292416278,31.244283471917562,31.01284380300001,6.293002050000155,31.468164444000024,6.504231029000152,673.0189918503615,ssd_admin3.geojson
3,172,Alel II,SS040102,Awerial,SS0401,6.240168965793445,30.94354279838784,30.831287848000045,6.200453070000094,31.05270576000015,6.295005612000182,122.5294009624057,ssd_admin3.geojson
3,173,Bun-agok,SS040103,Awerial,SS0401,6.146127930465224,30.93942646262305,30.61187918200011,6.004333080000094,31.174105680000082,6.333438350000051,897.1568500677002,ssd_admin3.geojson
3,174,Dor,SS040104,Awerial,SS0401,6.005282708313686,31.23279562313135,31.057346152000036,5.89479471900006,31.365843840000082,6.17045706000016,494.5292625476405,ssd_admin3.geojson
3,175,Magok,SS040105,Awerial,SS0401,6.009537984646202,31.090838076833272,30.90210779500012,5.907593502000111,31.27986,6.102316080000151,387.67343027860073,ssd_admin3.geojson
3,176,Nile,SS040106,Awerial,SS0401,6.190425432168904,31.42283460073637,31.24148004100016,6.055275420000157,31.597515078000185,6.353870356000073,770.8499361153642,ssd_admin3.geojson
3,177,Puluk,SS040107,Awerial,SS0401,5.973082236411735,31.493445575988392,31.292439579000018,5.87275268000019,31.69731703800005,6.099823800000138,727.853037944975,ssd_admin3.geojson
3,178,Alel I,SS040108,Awerial,SS0401,6.253326894608775,31.21007404476027,31.06844280100006,6.150178440000047,31.344154201000038,6.349914270000113,455.04989990959916,ssd_admin3.geojson
3,179,Abiriu,SS040201,Cueibet,SS0402,6.881361799734792,29.354093460301478,29.23765685800015,6.68122848500019,29.52588478100006,7.101490950000027,619.5940979209518,ssd_admin3.geojson
3,180,Citcok,SS040202,Cueibet,SS0402,7.334647051940248,29.25542975455875,29.078418199,7.094023740000011,29.455997688000025,7.510799042000087,1008.0852105341017,ssd_admin3.geojson
3,181,Duony,SS040203,Cueibet,SS0402,7.0037928601401935,29.39333976156428,29.28135888000014,6.754052250000143,29.544910584000093,7.149711060000072,469.43100624276997,ssd_admin3.geojson
3,182,Malou Pec,SS040204,Cueibet,SS0402,7.0664562272524005,29.06060310447791,28.86548733100011,6.805083155000148,29.271321001000103,7.42095644300008,1649.579803766232,ssd_admin3.geojson
3,183,Ngap,SS040205,Cueibet,SS0402,6.837907494980522,29.20008178591822,29.10294828100018,6.700010045000056,29.27861748000015,6.98178564,293.4944061580331,ssd_admin3.geojson
3,184,Pagor,SS040206,Cueibet,SS0402,7.20559222285994,29.43588730764767,29.232435240000143,7.082842320000168,29.59669235399997,7.360971016000121,597.7586363419019,ssd_admin3.geojson
3,185,Ngap 1,SS040207,Cueibet,SS0402,6.773870058617973,29.057168284300325,28.96375805200006,6.690149256000097,29.15298288000014,6.865932059999977,224.374456183149,ssd_admin3.geojson
3,186,Amongpiny,SS040301,Rumbek Centre,SS0403,7.039952744850036,29.992213941731432,29.696614921,6.725256133000073,30.22304189300013,7.295730693,1248.7132042791397,ssd_admin3.geojson
3,187,Jiir,SS040302,Rumbek Centre,SS0403,6.775784076193725,29.688167463549885,29.59163612400016,6.669128904000104,29.780560440000045,6.878050110000061,149.47682773917515,ssd_admin3.geojson
3,188,Malek 2,SS040303,Rumbek Centre,SS0403,7.216680609307445,29.705178588130384,29.55200342500018,7.098464395000178,29.867387225000073,7.306001182999978,470.36427410508065,ssd_admin3.geojson
3,189,Matangai,SS040304,Rumbek Centre,SS0403,6.860150369767484,29.56822412385986,29.373856757999988,6.666650455000138,29.76422004,7.080668720000119,976.3973134518029,ssd_admin3.geojson
3,190,Mayom,SS040305,Rumbek Centre,SS0403,7.0886769756504195,29.786146731775904,29.51704422100005,6.840823230000126,30.018142942,7.283092851000106,1008.412724219106,ssd_admin3.geojson
3,191,Aduel,SS040401,Rumbek East,SS0404,6.492126899262979,29.826660793620963,29.7161938430001,6.375089863000142,29.92891788000003,6.658042500000136,410.9523228314993,ssd_admin3.geojson
3,192,Akot,SS040402,Rumbek East,SS0404,6.513514409113038,30.018155359383627,29.923977241000102,6.412726926000175,30.140244601000177,6.58488469100007,207.0774945177121,ssd_admin3.geojson
3,193,Atiaba,SS040403,Rumbek East,SS0404,6.608544796765018,29.92831848444379,29.853237240000055,6.444383670000036,29.996287200000154,6.745680810000124,292.4107458464286,ssd_admin3.geojson
3,194,Cueicok,SS040404,Rumbek East,SS0404,6.732054604614729,29.793407029411384,29.567536294000092,6.587743590000059,29.996812080000097,6.892454224000119,409.4518351305766,ssd_admin3.geojson
3,195,Maleng-agok,SS040405,Rumbek East,SS0404,6.620998146879244,29.69865342210286,29.597200437000026,6.543778491000126,29.78146188000005,6.716347560000088,127.18406994341906,ssd_admin3.geojson
3,196,Pacong,SS040406,Rumbek East,SS0404,6.638386763774587,29.798598072219196,29.684160532000078,6.493556886000079,29.951793001000112,6.754691610000123,252.11463821493368,ssd_admin3.geojson
3,197,Paloc,SS040407,Rumbek East,SS0404,6.8230060209099985,30.1667014227904,29.977147080000123,6.545589750000147,30.37128601500018,7.114349577000041,1867.5610004557057,ssd_admin3.geojson
3,198,Aloor,SS040501,Rumbek North,SS0405,7.781470900392621,29.67031481564653,29.596062516000075,7.739597430000174,29.731975920000025,7.832605447000049,70.64269419599812,ssd_admin3.geojson
3,199,Madol,SS040502,Rumbek North,SS0405,7.743084486433439,29.827516100028816,29.686086720000105,7.661886480000021,29.969240904,7.82724057900009,385.26040836507434,ssd_admin3.geojson
3,200,Malueeth,SS040503,Rumbek North,SS0405,7.603133855633566,29.498972825977727,29.212361633000057,7.481928060000143,29.709361081000168,7.752027740000131,983.4681159842146,ssd_admin3.geojson
3,201,Maper,SS040504,Rumbek North,SS0405,7.7020238054440915,29.72150314513926,29.67710184000009,7.679023200000017,29.760081121000155,7.735067819999983,30.782680549068626,ssd_admin3.geojson
3,202,Mayen,SS040505,Rumbek North,SS0405,7.449661910959963,29.764738524934764,29.170109587000127,7.249771640000063,30.144180539000047,7.696823622000068,2574.5425824850754,ssd_admin3.geojson
3,203,Wun-rieng,SS040506,Rumbek North,SS0405,7.655203679196224,29.713506797037713,29.6654094000001,7.619675040000118,29.765247481000017,7.684633620000056,59.195630737475575,ssd_admin3.geojson
3,204,Bargel,SS040601,Wulu,SS0406,6.334251326678868,28.99039896982857,28.462971108999966,5.777971163000132,29.591152627000042,6.762448936000169,5627.617610859562,ssd_admin3.geojson
3,205,Domoloto,SS040602,Wulu,SS0406,6.021029405107687,29.365818864503105,28.893025021000085,5.675484415000085,29.792371032000062,6.439227660000142,5329.487548505985,ssd_admin3.geojson
3,206,Makundi,SS040603,Wulu,SS0406,6.346091387591076,29.885031182593234,29.786153760000104,6.254863827000179,29.97363854800011,6.42168435800005,161.93656979958755,ssd_admin3.geojson
3,207,Wulu,SS040604,Wulu,SS0406,6.444226939919252,29.601102838263518,29.316729599999974,6.294459240000094,29.809615321000024,6.59459342100007,724.4911066277696,ssd_admin3.geojson
3,208,Adior,SS040701,Yirol East,SS0407,6.9280988668297745,30.82015957926435,30.602254965000043,6.70973733000011,31.109973857,7.214353085000084,1672.9775641884096,ssd_admin3.geojson
3,209,Lekakedu,SS040702,Yirol East,SS0407,6.679685885638345,30.598013457619324,30.478378247000023,6.591677732000164,30.761939881000103,6.778618290000054,216.07978756023635,ssd_admin3.geojson
3,210,Malek,SS040703,Yirol East,SS0407,6.612548514600565,31.059520672418124,30.729613512000128,6.333438350000051,31.377831358000037,6.875117321000175,2039.86896613276,ssd_admin3.geojson
3,211,Pagarau,SS040704,Yirol East,SS0407,6.878295340842658,30.4137929745534,30.319346108000104,6.675621599000067,30.551008680000166,7.082087566000098,699.9323784780047,ssd_admin3.geojson
3,212,Tinagau,SS040705,Yirol East,SS0407,6.939708538152012,30.57242193358561,30.452776561000064,6.67646703000014,30.690951481000184,7.175790990000053,805.1391282985433,ssd_admin3.geojson
3,213,Yali,SS040706,Yirol East,SS0407,6.664175434791223,30.449121679837052,30.37211351200017,6.592768535000118,30.512320561000024,6.736019040000031,134.58501272605216,ssd_admin3.geojson
3,214,Abang,SS040801,Yirol West,SS0408,6.5883513141770935,30.589439139358937,30.415264560000026,6.486688620000052,30.72892788000007,6.678574650000087,289.1112012210397,ssd_admin3.geojson
3,215,Aluakluak,SS040802,Yirol West,SS0408,6.449091725153831,30.054905164524154,29.9528127910001,6.387285046999978,30.16786104000016,6.533555225000157,173.51821508077532,ssd_admin3.geojson
3,216,Anuol,SS040803,Yirol West,SS0408,6.203875891576173,30.372254251972798,30.170625252000036,6.081249592000063,30.614000401000055,6.359970150000095,1022.6413110875931,ssd_admin3.geojson
3,217,Geng-geng,SS040804,Yirol West,SS0408,6.408439794460335,30.728675299279708,30.3999303600001,6.214731537000148,31.01284380300001,6.691641363000031,1881.38646635681,ssd_admin3.geojson
3,218,Gher,SS040805,Yirol West,SS0408,6.477724586169202,30.228443225661856,30.10508330000016,6.305758470000114,30.346606080000186,6.64022206500016,662.4127857061507,ssd_admin3.geojson
3,219,Mapuordit,SS040806,Yirol West,SS0408,6.330849408934148,30.11496337177103,29.96749605000008,6.200354790000176,30.236849640000116,6.413223586000072,175.25780303009236,ssd_admin3.geojson
3,220,Yirol,SS040807,Yirol West,SS0408,6.490348996830595,30.401997714758128,30.25878125900016,6.318316170000116,30.531913920000136,6.68122848500019,654.3763637822711,ssd_admin3.geojson
3,221,Abul,SS050101,Aweil Centre,SS0501,8.174909873350131,26.92872727426236,26.523783468000033,7.892373008000106,27.341462747000037,8.489916090000065,2893.0210826478856,ssd_admin3.geojson
3,222,Achana,SS050102,Aweil Centre,SS0501,8.433608070488122,26.508363579199237,26.214245531000188,8.060860613000102,26.818404841000074,8.808547948000182,3401.306186324471,ssd_admin3.geojson
3,223,Aroyo,SS050103,Aweil Centre,SS0501,8.568299373287697,26.934557885022542,26.76515400000011,8.337978810000038,27.134225892000075,8.822134725000183,1166.1112386026073,ssd_admin3.geojson
3,224,Awiil,SS050104,Aweil Centre,SS0501,8.690662229458313,27.364906546760306,27.32116104000005,8.623749960000112,27.437611392000065,8.757693724000148,86.59998146272972,ssd_admin3.geojson
3,225,Bahr Mayen,SS050105,Aweil Centre,SS0501,8.429904945446935,27.57199329022411,27.372002761000033,8.254037427000128,27.80735756400003,8.64659223000001,894.634072462627,ssd_admin3.geojson
3,226,Chel South,SS050106,Aweil Centre,SS0501,8.767921260613521,26.749905122580657,26.5850140820001,8.569828980000125,26.942023986000038,8.960798791000173,967.9338163017547,ssd_admin3.geojson
3,227,Nyalath,SS050107,Aweil Centre,SS0501,8.475450781231391,27.27988618037028,27.03553164100009,8.195544641000083,27.510294193999982,8.757093592000047,1747.141276661724,ssd_admin3.geojson
3,228,Baach,SS050201,Aweil East,SS0502,9.344177153601967,27.557566949331378,27.351225720000173,8.812349014000063,27.696034081000107,9.622568835000152,1421.654387679642,ssd_admin3.geojson
3,229,Madhol,SS050202,Aweil East,SS0502,9.205550831426516,27.70736777157725,27.62721144000011,8.794508833000066,27.81470916000012,9.607703917000151,994.721983986623,ssd_admin3.geojson
3,230,Malual-bai,SS050203,Aweil East,SS0502,9.266394972951993,27.854506195896843,27.68706828100011,8.857934183000168,28.036059964000174,9.609677834000138,1753.2470159137501,ssd_admin3.geojson
3,231,Mangar-tong I,SS050204,Aweil East,SS0502,9.318216525092962,27.44384210278141,27.305325826000058,8.988501419999977,27.600310441000147,9.624617998000133,472.2539081140471,ssd_admin3.geojson
3,232,Mangok,SS050205,Aweil East,SS0502,9.065654309260696,27.378863660630163,27.248298836000174,8.842317196000067,27.44916768100012,9.329854500000124,314.7999307970649,ssd_admin3.geojson
3,233,Wunlang,SS050206,Aweil East,SS0502,9.190507034516077,27.41895116020327,27.277043040000137,8.789586750000012,27.57824496000012,9.532345140000018,584.1911013933731,ssd_admin3.geojson
3,234,Yargot,SS050207,Aweil East,SS0502,9.302363853412738,27.32907403360855,27.17950640400005,8.816038646000038,27.515247121000073,9.625693321000028,531.709664171366,ssd_admin3.geojson
3,235,Mayom-wel,SS050208,Aweil East,SS0502,8.805636753760881,27.54793634302331,27.420626842000047,8.73215009900008,27.665521326000146,8.902911600000039,294.95589223165706,ssd_admin3.geojson
3,236,Ariath,SS050301,Aweil North,SS0503,9.204340994974302,27.163446896819856,27.060248111000192,9.037009311000133,27.245702161000168,9.354317670000057,316.85492596188715,ssd_admin3.geojson
3,237,Malual Centre,SS050302,Aweil North,SS0503,9.373902167223562,27.011145192137096,26.892574201000116,9.161942429000021,27.162522,9.609287578000021,752.9223281022154,ssd_admin3.geojson
3,238,Malual East,SS050303,Aweil North,SS0503,9.299669561081492,27.210038815510597,26.986866121000105,8.91569326399997,27.381132978000096,9.625513105000039,1054.606530322869,ssd_admin3.geojson
3,239,Malual North,SS050304,Aweil North,SS0503,9.346094701338481,26.850724260695998,26.676554400000157,9.118774251000161,27.021038065000084,9.562065910000115,819.2782928810901,ssd_admin3.geojson
3,240,Malual West,SS050305,Aweil North,SS0503,9.346398553750667,26.448742227736012,26.15020536100019,8.996135407000054,26.88013296100013,9.895780794000132,3399.1524843904267,ssd_admin3.geojson
3,241,Ayai,SS050401,Aweil South,SS0504,8.774256100463209,27.681402667002022,27.62655948000014,8.728106760000117,27.742950000000178,8.834002698000063,83.17318398985908,ssd_admin3.geojson
3,242,Gakrol,SS050402,Aweil South,SS0504,8.551703989909456,27.678690908566118,27.55581588000007,8.448166709000134,27.80101709600018,8.706471120000174,266.58377601901424,ssd_admin3.geojson
3,243,Nyieth,SS050403,Aweil South,SS0504,8.80086050124816,27.790532743291628,27.709320960000184,8.733024900000089,27.848841480000146,8.882109401000093,117.17877243293478,ssd_admin3.geojson
3,244,Nyocawany I,SS050404,Aweil South,SS0504,8.716849432690713,27.529407558305632,27.399840598000026,8.664958633000083,27.690575040000112,8.769925593000153,163.3717755283982,ssd_admin3.geojson
3,245,Nyocawany II,SS050405,Aweil South,SS0504,8.543336822964914,27.576352822865466,27.512713094000105,8.416199178,27.661982040000055,8.636064750000116,166.36327880958382,ssd_admin3.geojson
3,246,Panthou,SS050406,Aweil South,SS0504,8.716130436783772,27.783809544339462,27.68689512100019,8.668575720000149,27.881000641000128,8.77551795,157.4757676375876,ssd_admin3.geojson
3,247,Tar-weng,SS050407,Aweil South,SS0504,8.602054987574332,27.83506433562188,27.658353600000055,8.49422880800006,27.96326572600003,8.69371956000009,453.7314607571319,ssd_admin3.geojson
3,248,Tiar-aleit,SS050408,Aweil South,SS0504,8.795017452820193,27.913958505775078,27.824788441000123,8.677285632000121,27.999467579,8.915276814000151,347.0449064147801,ssd_admin3.geojson
3,249,Wathmuok,SS050409,Aweil South,SS0504,8.65685230213502,27.55445650788821,27.417931493000026,8.599211639999965,27.68540040100015,8.715572910000105,221.95993628745202,ssd_admin3.geojson
3,250,Achana 2,SS050501,Aweil West,SS0505,8.901785776115684,26.290532671071748,26.13630537500012,8.603445375999968,26.522011801000076,9.208876297000018,1618.560081108898,ssd_admin3.geojson
3,251,Aweil Town,SS050502,Aweil West,SS0505,8.764003635881531,27.394618116745768,27.363254041,8.73666231300001,27.424739596000165,8.792852304,25.481099102327367,ssd_admin3.geojson
3,252,Ayat Centre,SS050503,Aweil West,SS0505,8.994022367567785,26.655605483152957,26.562986280000075,8.808547948000182,26.769949920000045,9.137481871000091,406.71123499181414,ssd_admin3.geojson
3,253,Ayat East,SS050504,Aweil West,SS0505,9.071760599843909,26.81718935015084,26.7102752400001,8.968039199999964,26.968206961000078,9.145796369000095,210.6724915336553,ssd_admin3.geojson
3,254,Ayat West,SS050505,Aweil West,SS0505,8.966972049300464,26.49566678778426,26.350209001,8.792947625000181,26.61206292000014,9.093830757000092,500.5280775612277,ssd_admin3.geojson
3,255,Gomjuer Centre,SS050506,Aweil West,SS0505,9.063749982302875,27.00222175279211,26.890941961000067,8.910187560000054,27.100518673000067,9.172818486999972,331.2197027092794,ssd_admin3.geojson
3,256,Gomjuer East,SS050507,Aweil West,SS0505,9.026840693340063,27.120278719231628,26.98639380000003,8.915015250000181,27.224672025000075,9.14995361800004,311.30356952637135,ssd_admin3.geojson
3,257,Gomjuer West,SS050508,Aweil West,SS0505,8.96464250416711,26.834694760998705,26.695846080000138,8.86518206500017,26.96187060000011,9.089556210000183,390.1207188523306,ssd_admin3.geojson
3,258,Mariem East,SS050509,Aweil West,SS0505,8.795580269257538,27.30822668165789,27.165076920000047,8.703049356,27.43101996400003,8.906754554999964,324.63796723525303,ssd_admin3.geojson
3,259,Mariem West,SS050510,Aweil West,SS0505,8.854832505103943,27.127205464694175,26.927184389000104,8.682263112000044,27.36939600000011,9.019719103000057,888.6167412103096,ssd_admin3.geojson
3,260,Abiemnhom,SS060101,Abiemnhom,SS0601,9.39506746393608,28.876674516681256,28.767907640000146,9.306363709000095,29.035869752,9.51190495100019,415.7022124788183,ssd_admin3.geojson
3,261,Aworpiny,SS060102,Abiemnhom,SS0601,9.490732121739404,29.053841859226427,28.83106046100005,9.362605907000102,29.25707112100008,9.608333218000098,696.2587335020945,ssd_admin3.geojson
3,262,Manjonga,SS060103,Abiemnhom,SS0601,9.622635437643009,29.35804520715424,29.236449202000074,9.440402282000093,29.538087542000085,9.750135421000095,682.4661422359028,ssd_admin3.geojson
3,263,Panyang 2,SS060104,Abiemnhom,SS0601,9.646149750083202,29.132052060990734,28.934178125000187,9.535219289999986,29.280865320000146,9.753942489000167,613.399967471365,ssd_admin3.geojson
3,264,Guit,SS060201,Guit,SS0602,9.167812266649094,29.9119655832482,29.854561320000187,9.100947150000138,29.975753520000126,9.215127450000068,103.01213500056072,ssd_admin3.geojson
3,265,Kedad,SS060202,Guit,SS0602,9.136164824022664,30.162910204824094,29.927458080000065,9.002290684000172,30.392887115000065,9.265600710000058,1025.814280801968,ssd_admin3.geojson
3,266,Kuach,SS060203,Guit,SS0602,8.965690408755053,30.008485945544276,29.812326241000164,8.843455430000063,30.24940490700004,9.183827334000057,779.8500610963927,ssd_admin3.geojson
3,267,Kuerguini,SS060204,Guit,SS0602,9.251990812108595,29.906233305329465,29.827333270000054,9.181897200000037,29.99613996000005,9.31363605000007,162.92695482358448,ssd_admin3.geojson
3,268,Niemni,SS060205,Guit,SS0602,9.353667609550623,30.17397021052725,30.00580632100008,9.237889980000148,30.379927866000116,9.492489676,855.1691365836724,ssd_admin3.geojson
3,269,Nyathoar,SS060206,Guit,SS0602,9.326281458891293,29.97221403321961,29.871434520000037,9.183757590000141,30.02995332000006,9.441611010000088,210.7249105395558,ssd_admin3.geojson
3,270,Wathnyona,SS060207,Guit,SS0602,9.424725412101255,29.900463427807107,29.816559908000045,9.296242650000124,30.026944015000026,9.553384204000167,316.68379116970834,ssd_admin3.geojson
3,271,Boaw,SS060301,Koch,SS0603,8.755472391686194,29.809406210479967,29.60422635700013,8.614458900000159,29.979046080000046,8.917275162000124,790.6944919617499,ssd_admin3.geojson
3,272,Gany,SS060302,Koch,SS0603,8.531088914651084,29.85887818431019,29.671785001000103,8.452102950000096,30.04348500100008,8.61697791000006,464.5296411785448,ssd_admin3.geojson
3,273,Jaak,SS060303,Koch,SS0603,8.739028836363909,30.088683786810652,29.913341760000037,8.526962880000042,30.265506744000163,8.917847633000179,983.5483460062733,ssd_admin3.geojson
3,274,Kuachlual,SS060304,Koch,SS0603,8.602709226362009,29.981207803715247,29.899196281000116,8.555027940000116,30.052032841000027,8.651257920000091,86.04683271357133,ssd_admin3.geojson
3,275,Ngony,SS060305,Koch,SS0603,8.561671283722667,30.177226314172305,30.002441400000066,8.441481798999973,30.32340621900005,8.711786270000118,435.6186537037435,ssd_admin3.geojson
3,276,Norbor,SS060306,Koch,SS0603,8.411363842425523,29.810138957385735,29.616773029000115,8.286864176000108,30.019316041000025,8.493923610000024,531.022834878372,ssd_admin3.geojson
3,277,Pakur,SS060307,Koch,SS0603,8.632128002552818,29.567888937283612,29.27410228600013,8.434493362000069,29.763798841000096,8.8236387,1105.1267950924657,ssd_admin3.geojson
3,278,Padeah,SS060401,Leer,SS0604,8.401745907044067,30.281066071348334,30.17722428000019,8.34169815000007,30.380514145000063,8.48004202200002,220.0638441003288,ssd_admin3.geojson
3,279,Adok,SS060402,Leer,SS0604,8.277686405951581,30.27805797685142,30.164013,8.178615722000131,30.355291367000177,8.344898369000134,223.27722467609954,ssd_admin3.geojson
3,280,Bou,SS060403,Leer,SS0604,8.343235694727753,30.187673277845743,30.162054600000033,8.29868625,30.215635920000125,8.400486510000064,32.25971065565689,ssd_admin3.geojson
3,281,Guat,SS060404,Leer,SS0604,8.384879773340721,30.152709780379546,30.12511327699997,8.325844920000065,30.18935129700003,8.43611931700002,39.47689570069121,ssd_admin3.geojson
3,282,Juong Kang,SS060405,Leer,SS0604,8.332255276043329,30.15337242402433,30.102840002000164,8.296256070000027,30.18966156100015,8.367079410000144,28.4596217784693,ssd_admin3.geojson
3,283,Leer,SS060406,Leer,SS0604,8.259560213717275,30.108829073152872,30.06211251400009,8.18581172100005,30.164016600000025,8.331166681000127,79.7465521676477,ssd_admin3.geojson
3,284,Pilieny,SS060407,Leer,SS0604,8.102110537895856,30.134277942502724,30.0367105200001,7.897231162000082,30.208885920000114,8.292253590000144,355.22725176596,ssd_admin3.geojson
3,285,Yang,SS060408,Leer,SS0604,8.0599175596196,30.266770639447564,30.093732721000038,7.897524626000063,30.455654144,8.25685299000014,632.4303916443027,ssd_admin3.geojson
3,286,Pabuong,SS060501,Mayendit,SS0605,7.929816757201476,29.889014501102857,29.686708087000113,7.69160196200005,30.10021550400006,8.1315153,1196.0979440803892,ssd_admin3.geojson
3,287,Bor 2,SS060502,Mayendit,SS0605,8.117385187163228,30.0461133999923,29.943902520000165,8.015883660000043,30.127734332000045,8.223223414000074,288.0070015914492,ssd_admin3.geojson
3,288,Dablual,SS060503,Mayendit,SS0605,8.293923150565355,30.02890522556123,29.957979600000158,8.203965930000095,30.106566003000182,8.389155149000146,192.82660039334104,ssd_admin3.geojson
3,289,Luom,SS060504,Mayendit,SS0605,8.479109919175594,30.243644693920782,30.10222800100007,8.376742306000097,30.353906201000143,8.557779275000144,181.1981366921273,ssd_admin3.geojson
3,290,Maal,SS060505,Mayendit,SS0605,8.12941329015549,29.79203962710725,29.669890844000122,7.994518356000128,30.007604160000028,8.236427935999984,465.4644122458302,ssd_admin3.geojson
3,291,Rubkuay,SS060506,Mayendit,SS0605,8.404363416294,30.08378508003338,29.99165616000016,8.354785680000077,30.159628920000046,8.466633191000028,72.51703520421262,ssd_admin3.geojson
3,292,Thaker,SS060507,Mayendit,SS0605,8.41055458011577,30.030780140993425,29.93836465300018,8.346227670000076,30.097117037000146,8.458191857000031,74.69378024599119,ssd_admin3.geojson
3,293,Tharjiath,SS060508,Mayendit,SS0605,8.268965537013791,29.83940886106166,29.66638458200009,8.16936129000004,30.004534801000034,8.365603072,563.2080891419778,ssd_admin3.geojson
3,294,Tutnyang,SS060509,Mayendit,SS0605,8.358146486362239,30.10429379450942,30.056772601000148,8.32794482700018,30.13567019600015,8.385263730000133,27.307976464353285,ssd_admin3.geojson
3,295,Bieh,SS060601,Mayom,SS0606,9.14304085867524,28.794378151089514,28.69472287300016,9.02795665400015,28.836223201000166,9.307467412000051,129.22724895164865,ssd_admin3.geojson
3,296,Kuerbuone,SS060602,Mayom,SS0606,9.202714798191266,29.286277843510607,29.091209400000082,8.847885870000027,29.474327880000033,9.455220112000063,769.5907670845216,ssd_admin3.geojson
